Soil texture,Rainfall,SPI,TWI,Distance to river,Aspect,NDVI,Land cover,Profile curvature,Plan curvature,Slope,Altitude,Lithology,Longitude,Latitude
7,281,4335,2,2083,10,13,4,0,0,18,1623,3,53.58303011660,28.46805348760
7,270,75,4,150,315,11,5,0,0,0,1440,1,53.76208420360,28.45044031930
9,305,29276,4,2694,198,10,5,0,0,44,1584,3,53.39895400140,28.65618690460
7,291,80,6,2382,194,11,5,0,0,3,1147,1,53.42094205890,28.48673515380
7,318,461,3,450,103,15,4,0,0,12,1762,8,52.99690780420,28.63034048770
7,288,185,5,108,122,12,2,0,0,3,1013,1,53.58484258010,28.60283186970
7,299,1984,3,67,7,10,5,0,0,21,1136,1,53.51709351560,28.68713250300
9,275,128,4,3028,112,8,5,0,0,4,1196,1,53.72463514220,28.54514315310
7,314,107,4,1068,8,9,5,0,0,1,1255,1,53.39853071600,28.75505715590
7,301,2946,3,1332,216,16,5,0,0,16,1349,3,53.30599293870,28.56050804320
7,299,1858,4,296,53,13,5,0,0,6,1378,3,53.48691650090,28.66577777310
7,272,77,5,150,96,11,5,0,0,4,1117,1,53.78669745190,28.55979433040
7,314,26,6,241,164,-4,6,0,0,2,838,10,53.13982435330,28.62176388200
7,285,194,3,2028,172,11,5,1,0,10,1389,2,53.48291112750,28.45559756250
7,267,470,3,4970,9,10,4,0,0,15,1674,12,53.80948742880,28.47755413720
9,313,214,3,305,135,10,5,0,0,14,1141,8,53.06924667140,28.60253613160
9,294,155,5,576,254,8,5,0,0,2,1155,9,53.61447007990,28.73099332980
9,294,1646,4,339,321,14,5,0,0,15,1031,2,53.31142956490,28.46260546020
7,324,875,3,1358,150,12,5,0,0,16,1317,2,52.93713070500,28.68610125760
7,324,359,3,379,91,13,5,0,0,11,1841,13,52.87735814730,28.68795743450
9,288,194,5,60,232,10,5,0,0,2,1189,1,53.65956194470,28.68536278330
7,313,3642,3,550,237,12,4,0,0,32,1885,5,53.51756660550,28.87742628850
9,337,2331,3,189,181,15,5,0,0,11,1185,9,53.08393295100,28.82223698980
9,275,6218,2,1055,199,8,5,0,0,52,1526,10,53.60393972760,28.38574078010
7,278,67,6,1081,225,33,3,0,0,2,1164,1,53.66773222010,28.52779935180
9,267,1819,3,308,20,7,5,0,0,17,1281,9,53.84349821840,28.51866704950
7,329,840,3,576,100,10,5,0,0,8,1234,2,53.05904160700,28.74787521100
7,308,2011,5,323,0,10,5,0,0,3,1235,2,53.44214027280,28.72165949020
9,287,957,4,1527,306,10,5,0,0,4,1164,12,53.40546140450,28.42492027680
7,278,1176,4,2997,25,10,5,0,0,9,1232,1,53.68729654770,28.55935132330
9,322,582,4,1033,200,9,5,0,0,7,1054,10,53.04669722550,28.68743035120
7,338,24656,4,563,33,16,4,-1,0,28,2302,2,52.93241514940,28.82007781070
7,276,92,5,2268,151,25,3,0,0,5,1165,1,53.76168164800,28.61699368520
9,276,167,5,123,139,11,6,0,0,4,912,2,53.53029373860,28.34213417410
4,334,5239,3,931,23,13,4,0,0,25,1965,2,53.00301984460,28.78374077860
9,299,459,5,603,327,14,5,0,0,4,985,1,53.21203521360,28.49210978190
7,297,21,6,684,128,11,5,0,0,3,1012,10,53.43357959820,28.58333859530
7,264,291,4,1263,348,13,5,0,0,3,1636,10,53.84388590530,28.38803498990
9,308,46079,4,1897,140,10,5,-1,0,23,1373,3,53.31604794930,28.64303738980
9,264,188,4,381,347,10,5,0,0,5,1321,12,53.89523794780,28.51203152110
7,265,226,5,3465,26,12,4,0,0,1,1740,12,53.82301895070,28.44415547370
7,281,1052,5,241,217,10,5,0,0,5,1061,1,53.68438120080,28.59740721210
7,303,321,3,926,341,12,5,0,0,8,1039,12,53.20660397900,28.53477870130
7,310,906,4,1060,268,12,5,0,0,12,1535,5,53.53215378970,28.85304669560
9,295,1535,3,150,9,11,5,0,0,22,1182,1,53.38698150300,28.51554140020
7,289,439,5,174,79,38,3,0,0,5,1080,2,53.51107145400,28.54062930880
9,256,1048,4,201,104,11,5,0,0,8,1124,3,53.97358873050,28.35948193550
9,287,946,3,408,138,10,5,0,0,12,1164,3,53.50274208270,28.50386744440
9,289,60,6,201,127,10,5,0,0,2,1151,1,53.64748748250,28.68632960740
9,274,2013,2,201,165,9,5,0,0,31,1351,12,53.61705736650,28.37030224120
7,266,264,4,1449,200,11,5,0,0,8,1624,12,53.82374992910,28.41797006580
9,284,644,4,726,37,10,5,0,0,7,1128,9,53.67258016470,28.63829948790
7,285,450,5,416,353,14,2,0,0,4,1049,1,53.54233900760,28.50346807840
9,328,729,3,1154,275,10,5,-1,0,14,1032,9,53.12892221570,28.74572831260
7,259,3299,5,84,349,11,5,0,0,8,1344,12,53.92635985290,28.42408633390
7,263,0,5,300,0,9,5,0,0,17,1470,1,53.86868643750,28.42974472520
9,299,563,4,1143,164,11,5,0,0,3,1012,1,53.43735594230,28.61553855780
7,328,198,3,958,153,17,4,0,0,19,1677,2,52.85227754660,28.72849810140
7,335,1341,5,30,27,21,3,0,0,5,1080,9,53.04969485600,28.79523132670
7,291,101,5,1772,270,9,5,0,0,1,1113,10,53.36277922400,28.45419739950
9,328,1323,5,1659,119,14,3,0,0,2,977,10,53.13404862280,28.74616140840
7,285,43,6,2626,225,7,5,0,0,0,1036,1,53.60345502480,28.57583491110
9,258,882,4,216,321,8,4,0,0,6,1448,9,54.00325251400,28.50884594980
7,281,2651,3,1374,347,11,4,0,0,19,1774,3,53.55447276200,28.44069404430
7,309,89,4,1317,323,13,4,0,0,9,1311,1,53.42060810070,28.72177891920
7,264,1525,4,1800,229,9,5,0,0,8,1648,10,53.84521324450,28.40300939330
7,336,6971,3,318,61,11,5,-1,0,28,2135,2,52.96966694390,28.80299818120
7,270,821,3,496,110,13,5,0,0,13,1713,5,53.73208658890,28.41543521870
7,331,2595,4,30,181,15,3,0,0,11,1378,8,52.89093651130,28.75970448750
7,335,484,3,84,200,15,5,-1,0,32,2267,8,52.88598214110,28.79532214910
7,276,118,4,42,110,26,5,0,0,9,1040,12,53.56557620680,28.36692057030
7,321,1348,2,1355,179,8,5,0,0,31,1188,9,53.03840195670,28.67119452170
4,272,1188,2,174,197,15,4,0,0,17,1872,4,53.69656785440,28.42990143090
7,303,750,4,1576,281,12,4,0,1,22,1679,3,53.29110409530,28.57587678250
7,329,289,4,558,170,8,6,0,0,5,952,9,53.11703904210,28.75347211290
7,269,145,5,150,341,11,5,0,0,3,1465,5,53.70746686310,28.35864006290
7,329,415,3,615,157,11,5,0,0,18,1323,2,52.92427397170,28.73822037080
9,271,1715,3,2351,32,15,5,0,0,26,1082,10,53.63812217580,28.32789447520
7,315,399,3,510,58,13,5,0,0,11,944,1,53.11202665320,28.62056297070
7,276,2873,3,1740,358,10,4,0,0,20,2178,5,53.63643501520,28.42779008300
4,273,731,3,1240,116,15,4,0,0,23,2286,5,53.67426787950,28.42263085960
7,316,521,4,276,289,12,4,0,0,8,1335,1,53.36611250760,28.74500369880
7,297,293,6,210,353,10,6,0,0,2,1014,1,53.30862291840,28.49356761200
7,333,139,6,516,244,35,3,0,0,5,1468,2,52.86109791790,28.77872652250
9,288,199,5,180,238,9,5,0,0,8,1243,1,53.66178878740,28.69314274510
7,289,139,4,408,78,12,2,0,0,2,1012,1,53.52430765440,28.56307369740
9,310,266,5,953,319,8,2,0,0,4,892,1,53.17990157820,28.59049942760
7,331,359,3,1394,126,13,5,0,0,17,2061,8,53.01209720810,28.75909305940
9,286,417,4,1214,149,7,5,0,0,5,1030,9,53.62690257190,28.61163979700
7,272,60,5,296,66,8,5,0,0,1,1397,1,53.73559149820,28.47197801260
9,292,403,5,1559,229,7,5,0,0,4,1101,1,53.39466941120,28.48663468590
7,275,70127,4,540,336,11,4,0,0,8,1302,1,53.68864820990,28.47808798240
7,258,3369,3,1146,19,12,4,0,0,21,1443,2,53.93703662550,28.40366461280
7,277,1954,5,1036,26,9,5,0,0,2,1208,1,53.66154289540,28.48803097980
7,280,33,6,1879,111,13,5,0,0,2,1134,9,53.72722571290,28.64249345530
9,296,0,8,276,270,10,5,0,0,0,1148,1,53.59656236530,28.73991455330
7,277,228,4,1966,156,32,3,0,0,1,1128,1,53.71276685960,28.56001859540
9,285,769,4,1950,171,10,5,0,0,6,1046,9,53.64755092660,28.62059684080
7,326,1552,2,912,33,11,5,0,0,29,1260,2,53.15657265110,28.73429079680
4,309,21,7,30,345,-20,1,0,0,1,803,1,53.14138200940,28.57807860740
7,311,1866,3,150,119,13,4,0,0,34,2097,3,53.37502204050,28.70500188260
7,305,777,3,295,48,16,3,0,0,20,910,12,53.15636602820,28.52702752660
7,274,3031,4,997,290,11,4,1,0,11,1726,10,53.61971601270,28.38783706370
7,329,1433,3,426,16,14,4,0,0,27,1556,3,53.18680579310,28.76756217980
7,279,68,5,732,104,8,5,0,0,1,1081,1,53.71666712210,28.60710750140
7,304,1867,3,391,237,13,5,0,0,10,1084,3,53.24835219360,28.55992196780
7,283,501,5,1977,291,11,5,0,0,2,1061,1,53.64543576940,28.58325439280
7,324,426,3,624,213,10,3,0,0,15,1871,8,52.88611226170,28.68507812430
7,339,729,3,161,23,17,4,0,0,13,1362,10,52.96190946210,28.83016959520
9,332,428,5,296,204,11,5,0,0,6,1091,9,53.07746118190,28.76679914000
9,269,419,4,424,243,9,5,0,0,3,1169,9,53.82784904840,28.54876400210
7,298,2740,3,305,311,13,4,0,0,34,1471,3,53.38309358870,28.55875573110
7,299,3210,3,540,292,19,4,0,0,22,1417,3,53.38661159480,28.57484724270
9,291,615,4,339,287,10,2,0,0,9,928,2,53.34260428250,28.43138445260
7,308,143,6,0,165,13,6,0,0,1,866,1,53.18327353050,28.57700170420
7,318,684,5,874,338,6,2,0,0,3,963,1,53.09667037380,28.64576254040
7,330,1008,3,939,189,8,5,0,0,10,1388,8,52.91626402460,28.75147355900
7,269,5168,3,458,329,17,4,0,-1,31,1865,5,53.74757375600,28.40853358960
9,254,347,4,67,245,13,5,0,0,2,1114,1,54.02379627850,28.36454048460
9,264,232,4,192,203,9,5,0,0,1,1289,12,53.88918400310,28.51033841140
4,295,6634,3,589,15,15,4,0,0,37,1170,2,53.43733346380,28.56791921680
7,336,8490,3,524,59,17,4,0,0,22,1733,2,52.97614944730,28.80530693650
7,271,1046,5,313,57,6,5,0,0,4,1196,9,53.77644931930,28.53513978410
7,291,546,4,494,195,14,2,0,0,2,1015,1,53.57616799150,28.64491410950
9,308,359,4,990,153,11,6,0,0,7,958,1,53.20859199610,28.58521723520
7,267,4509,3,2081,222,9,5,0,0,29,1922,5,53.74274175620,28.36798056120
7,317,81,5,150,90,29,3,0,0,4,869,1,53.16054036680,28.65926756290
7,280,2852,2,1736,347,11,4,1,0,30,2073,3,53.59101209510,28.45905124480
7,303,128,5,295,182,29,3,0,0,5,970,1,53.37036677720,28.61052398920
7,288,32,6,234,277,17,5,0,0,3,1020,1,53.54302530760,28.56841296150
7,331,2122,4,966,71,22,3,0,0,6,986,1,53.09471789200,28.76713641760
9,265,353,4,1470,298,9,4,0,1,12,1304,9,53.88904538950,28.53143633320
7,260,265,3,161,30,9,5,-1,1,17,1516,9,53.96290920280,28.49270852830
9,271,459,4,1717,18,12,5,0,0,1,1062,10,53.63371543750,28.33136909980
9,328,2003,2,2642,235,11,5,-1,1,18,1404,8,52.97009560730,28.72991512550
7,291,2033,3,362,315,13,5,0,0,22,1245,3,53.46964862670,28.53336478850
7,260,229,3,1583,201,7,5,0,0,25,1533,10,53.91038587490,28.41509822840
7,289,215,3,1527,190,12,4,0,0,15,1978,3,53.67276190660,28.72860336270
7,286,260,5,630,129,15,5,0,0,3,1162,2,53.48249124110,28.47152827670
7,313,399,3,150,25,14,4,-4,5,44,1372,8,53.04627256360,28.59533426200
9,296,303,5,284,21,11,5,0,0,3,1133,1,53.27769099820,28.47127659430
7,299,335,4,90,4,9,5,0,0,6,1320,3,53.49340211290,28.67343100460
9,288,123,4,480,139,9,5,-1,1,7,1133,1,53.65313049460,28.67846949990
7,329,6170,3,391,191,15,4,0,0,25,2068,8,52.78783467170,28.75720659900
7,281,1993,3,1127,289,12,4,0,0,29,1791,3,53.55917825130,28.45383824000
7,293,18559,4,618,350,15,4,0,0,42,1606,3,53.27862319830,28.43515937460
9,263,257,5,420,171,6,2,0,0,3,1302,12,53.91514321690,28.51877458950
4,320,14297,3,939,277,15,4,1,-1,46,1999,8,52.93513806450,28.64648980140
9,293,494,5,849,235,8,5,0,0,5,1073,9,53.59491831520,28.69579680790
9,307,757,3,390,55,15,5,0,0,15,963,1,53.20762602580,28.57974421700
7,327,1340,3,551,211,13,4,0,0,25,1690,3,53.19179682460,28.75596789900
7,336,1565,3,680,168,14,5,0,0,17,2534,8,52.95121883500,28.79895719790
9,301,185,3,800,55,10,5,0,0,7,1242,1,53.55902352870,28.75100406860
7,293,52,5,1073,0,8,5,0,0,2,1233,3,53.63722089430,28.74999624260
9,299,2349,3,458,216,11,5,0,0,9,1069,2,53.29778073450,28.52701923610
9,296,488,4,450,285,15,5,0,0,8,1094,2,53.35925109330,28.51094301910
9,277,840,4,553,274,8,5,2,0,16,1106,12,53.55926236950,28.38122433120
4,285,2035,4,1176,67,36,3,0,0,8,1168,2,53.49524902710,28.45378441510
7,278,311,3,30,155,14,5,0,0,13,1693,6,53.60428461300,28.44441754560
9,338,405,3,976,306,13,5,0,0,6,1292,9,53.06869771440,28.82271302160
7,304,56,6,174,71,13,5,0,0,0,1334,1,53.56241747180,28.79802220890
7,335,4212,3,742,9,14,5,1,-1,27,1158,9,53.06355371830,28.79023025650
7,280,686,3,300,351,11,4,0,1,17,1529,3,53.60133240510,28.47545838600
7,298,3384,3,371,351,16,4,1,0,33,1185,3,53.46095895730,28.62547162180
9,261,1589,3,234,214,9,5,0,0,13,1456,1,53.92602517240,28.46614698610
7,305,3475,3,1290,174,9,5,0,0,31,1083,3,53.34339068170,28.62529070900
7,277,60,4,1410,326,14,4,1,0,9,2210,3,53.63550591580,28.45697874750
9,271,1501,3,1898,4,16,5,1,-1,18,1086,10,53.63435160040,28.32965413010
9,323,7699,4,2831,160,12,5,0,0,14,1293,10,53.08490023630,28.70658665780
7,281,171,3,375,205,8,5,0,0,10,1301,10,53.52982905730,28.42979457780
7,282,238,5,161,345,11,5,0,0,1,1063,1,53.60200331050,28.51187113470
7,331,18180,4,474,344,10,4,1,0,25,1452,2,52.89073064400,28.75382213430
7,298,1711,2,797,125,15,5,0,0,30,1468,3,53.39154920450,28.55622532190
7,315,9211,4,1110,290,19,4,-1,0,30,1718,8,53.01676852950,28.60244828040
7,304,253,3,499,244,8,2,0,0,8,992,2,53.32454665380,28.60846856340
9,294,15,6,1230,206,11,5,0,0,1,1178,1,53.62430806830,28.75225620820
7,271,90,4,228,315,9,5,0,0,4,1127,9,53.80195111220,28.56117528860
9,253,122,5,67,285,9,5,0,0,2,1093,1,54.03119871890,28.35377676680
9,322,64,5,0,150,11,5,0,0,2,937,9,53.12059143640,28.69239561580
9,281,15508,4,563,234,8,5,0,0,6,1245,2,53.72200151980,28.66195803000
9,285,585,5,865,27,12,5,0,0,11,1100,9,53.43483045180,28.40883615900
9,300,4394,3,1060,203,6,5,0,0,33,1085,3,53.42863366070,28.62300046630
7,263,510,4,524,270,15,4,0,0,8,1950,6,53.83573903630,28.36393063090
7,265,3697,3,216,7,13,4,0,0,3,1620,1,53.82715486930,28.39435310030
7,275,341,3,702,210,8,5,0,0,13,2166,5,53.63908737660,28.41156992520
7,296,102,5,30,146,7,2,0,0,1,979,10,53.46276970560,28.59712991660
7,316,151,5,977,0,8,2,0,0,1,1227,1,53.39152921370,28.76504048720
7,277,3047,3,1064,357,12,4,0,0,19,1966,3,53.63991330680,28.46320565270
7,303,884,3,210,69,11,4,0,0,15,1514,3,53.46729801410,28.68522504780
9,311,730,4,615,214,11,1,0,0,3,882,12,53.10797087170,28.57916768560
6,309,193,5,480,305,14,3,0,0,4,841,8,53.16471371250,28.58881191970
7,274,556,4,108,295,11,6,0,0,10,903,1,53.54819772430,28.31530680170
7,325,307,3,530,85,11,5,0,0,13,964,1,53.12010118560,28.71887446530
7,332,210,4,1530,199,15,4,0,0,13,2106,8,53.00205209260,28.76110740610
7,309,4748,3,4353,220,12,4,-1,1,25,2281,3,53.33413481500,28.65928923790
9,335,312,3,1332,237,19,3,0,0,9,1145,10,53.09784599500,28.80022030860
7,266,423,3,5031,278,10,5,0,0,6,1645,12,53.82025010280,28.46998290770
7,272,2435,3,982,1,13,5,-1,0,26,1257,3,53.59055533800,28.30619366010
7,273,76,4,1897,198,7,5,0,0,8,1194,9,53.75307446920,28.54511265550
7,312,2517,2,210,16,16,4,0,1,30,1291,8,53.05709029410,28.58965392980
9,321,273,5,1897,90,13,5,0,0,0,1052,1,53.04520428390,28.67694713130
7,289,106,5,201,90,26,3,0,0,1,1056,1,53.51774788930,28.54032948840
6,273,2779,4,812,51,11,5,0,0,11,1727,5,53.64883797660,28.39379402970
7,272,3414,3,1894,94,13,5,0,0,29,1816,3,53.72012744910,28.45534497810
9,307,300,5,1018,191,8,5,0,0,3,1335,1,53.52800205390,28.80807526410
9,312,4217,3,457,210,13,5,0,0,15,1076,3,53.24256846660,28.64740705550
7,265,1463,3,4061,58,10,5,0,0,14,1682,12,53.83361475530,28.45891813910
9,313,1204,4,577,299,11,5,0,0,19,983,8,53.10115291370,28.59796747230
7,324,66,6,1317,90,25,3,0,0,4,974,9,53.10815584080,28.70821592570
7,284,159,5,948,77,9,5,0,0,3,1036,1,53.63129653940,28.58997276650
7,265,7390,3,840,42,11,4,0,0,39,1589,9,53.85248008840,28.49812896590
7,288,1269,3,1480,146,16,5,0,0,11,1095,2,53.52650033630,28.52930905520
7,318,37,6,108,135,11,3,0,0,0,865,9,53.15571853090,28.66936515000
9,276,145,4,283,33,7,2,-1,0,12,1013,10,53.55008002170,28.35404831860
9,289,140,5,674,311,8,5,0,0,6,1193,1,53.64676232870,28.69772156830
7,331,87,6,540,161,20,3,0,0,3,965,1,53.10044977490,28.76412967460
9,276,650,4,84,279,15,6,0,0,5,942,1,53.54648126290,28.34056074990
7,299,2227,3,690,355,14,5,0,0,16,1026,10,53.26263987110,28.50912790100
7,288,32,5,442,171,7,5,0,0,3,1026,1,53.58101121370,28.59728781540
4,318,457,3,426,239,16,4,0,0,7,1916,8,52.95961785550,28.63134030510
9,277,77,5,161,278,10,6,0,0,5,873,3,53.51633762300,28.34080087520
7,275,424,5,1537,45,18,3,0,0,4,1145,2,53.77230475180,28.60737370410
9,330,378,3,366,149,8,5,0,0,8,1187,1,53.08198588330,28.74609358460
7,336,38068,4,509,67,13,4,0,0,40,1810,2,52.97554581500,28.80394628280
7,271,73,4,1210,233,10,5,0,0,6,1009,9,53.62267468650,28.32156218870
9,259,8530,3,1084,165,7,5,-2,0,43,1760,1,53.96050083410,28.47002030290
7,287,172,5,1336,71,54,3,0,0,0,1053,2,53.54733337830,28.53042664690
7,329,876,5,785,253,20,3,0,0,4,1282,2,52.92973224830,28.73549883920
7,261,615,4,589,327,13,5,0,0,3,1372,12,53.95044186610,28.50790070520
7,270,8241,4,2041,217,13,4,0,0,5,2049,5,53.71855033790,28.39515317710
7,328,3196,3,241,6,16,4,0,-2,17,1514,13,52.83750115210,28.72853038340
7,275,2315,4,2060,74,15,4,0,0,19,1300,9,53.70836086860,28.52828435270
9,300,446,3,84,151,10,5,0,0,12,1291,3,53.31288752840,28.55143866140
7,329,106,5,60,344,12,5,0,0,5,1037,2,53.15179656000,28.76391601670
9,289,107,5,323,258,8,2,0,0,3,1023,12,53.38073989020,28.42945682160
7,293,750,4,330,158,10,6,0,0,6,1018,2,53.53209831890,28.61552061500
9,297,183,5,120,71,7,2,0,0,4,1051,1,53.55388192920,28.69840433010
7,270,1259,3,926,19,10,5,0,0,16,1842,5,53.72958156030,28.41270811080
7,270,2467,3,1015,74,13,5,0,0,23,1215,9,53.61824728600,28.29625661780
7,273,238,4,2577,213,10,4,0,0,5,2485,5,53.67071689930,28.41045519610
7,305,3276,4,375,284,16,3,0,0,22,988,3,53.29445409480,28.60002820810
9,310,251,3,789,113,13,5,0,2,9,1111,2,53.26146546520,28.63276093960
7,292,159,4,391,140,10,6,0,0,3,962,2,53.32569752860,28.43885135120
7,286,196,4,1077,345,8,5,0,0,17,1036,1,53.59567726510,28.58935339450
7,315,409,3,1100,205,9,5,0,0,15,1672,7,53.49100480460,28.86786047340
7,305,295,4,630,227,27,3,0,0,7,992,1,53.32688466520,28.62022172110
9,292,31,6,90,5,18,2,0,0,2,1006,1,53.54926763400,28.62342007470
7,338,9327,4,108,14,9,4,0,0,21,2373,2,52.92521594760,28.82112840540
7,264,221,3,1523,156,9,5,-1,0,18,1591,12,53.84254250470,28.43529362980
7,335,17065,4,1145,62,11,4,0,0,25,1868,2,53.00011198310,28.78992110700
9,295,285,5,67,168,10,5,0,0,4,1021,2,53.30097363600,28.46406324930
7,285,909,3,2013,65,11,5,0,0,24,1364,2,53.48600392760,28.45291140880
9,281,1995,5,534,6,7,5,0,0,4,1081,1,53.70023544970,28.63155433070
9,312,335,3,531,133,11,5,0,0,13,1050,8,53.07421747560,28.58862613580
7,308,1353,2,1380,338,14,4,0,0,23,1301,3,53.25325949150,28.60383401920
9,272,410,3,308,150,10,5,0,0,12,1074,10,53.62186096190,28.34389899570
9,295,383,3,902,176,9,5,0,0,17,1198,1,53.37217412960,28.51565041550
7,324,1786,3,1517,314,11,5,1,0,20,1250,2,53.06837526510,28.70893655410
7,314,286,3,902,353,16,4,0,0,4,1288,8,53.05677754920,28.60575877520
9,266,47,5,150,245,9,5,0,0,6,1219,9,53.85795397750,28.53211649920
7,323,575,5,2220,173,8,5,0,0,2,1086,10,53.02894302770,28.69076742640
7,311,1778,4,870,78,15,4,0,0,2,2282,3,53.36200562610,28.69560682980
9,296,104,5,150,153,9,5,0,0,2,1127,9,53.57893532840,28.72190746320
7,279,2667,2,912,14,8,4,-1,0,28,2144,3,53.61181692310,28.46189526710
9,292,17379,4,2291,356,13,5,-1,1,23,1250,3,53.30605848150,28.43258695220
9,299,86,5,1506,191,11,5,0,0,2,1265,3,53.60007283570,28.78471263520
7,302,1199,3,1637,217,11,5,0,0,16,1632,3,53.45469551150,28.66997410220
9,294,376,5,2779,207,11,5,0,0,5,1262,3,53.64107146980,28.76542149500
7,258,18,5,247,122,8,5,0,0,8,1326,12,53.94767498960,28.42716626880
9,269,93,4,844,180,7,5,0,-1,14,1186,9,53.82983561010,28.55166725540
4,335,4290,3,108,263,11,4,0,0,21,2566,8,52.92139924790,28.78483572440
4,309,25977,4,3793,240,13,4,1,0,32,2145,3,53.34634476030,28.66266320740
7,291,15,6,690,315,19,3,0,0,0,1041,1,53.60148025020,28.66695942950
7,261,181,4,256,62,9,4,0,0,5,1410,9,53.94087523810,28.49137731570
7,327,333,4,2040,163,9,5,0,0,4,988,10,53.13825024080,28.74283111090
7,269,2432,3,1348,284,10,5,0,-1,20,1519,10,53.68397554170,28.33738714130
7,286,147,4,1500,147,11,5,0,0,3,1225,1,53.45200583980,28.44461798010
7,322,11060,4,474,276,11,4,0,0,19,1476,3,53.18472961790,28.71928585260
7,292,18,6,305,45,60,3,0,0,2,1092,10,53.47680656950,28.56041149420
9,312,205,5,644,294,9,5,0,0,2,1306,12,53.47130754170,28.79103520340
7,335,2414,2,1214,52,10,5,0,0,38,1251,2,53.10606505620,28.80353615350
7,292,47,6,241,45,16,3,0,0,2,1018,1,53.56724327430,28.64859478590
7,320,693,2,67,356,10,4,0,0,24,2392,3,53.22339487390,28.71921439980
7,284,357,4,700,308,11,5,0,0,9,1148,3,53.52825387250,28.46621845330
7,310,341,3,740,356,16,4,0,0,7,2236,3,53.37131991100,28.68866951880
7,272,5626,3,1170,359,12,5,-2,1,25,1235,3,53.58236264020,28.30708693940
9,339,4230,3,579,107,10,5,0,0,14,1173,9,53.05347724660,28.82813201520
7,288,2909,2,900,5,11,5,-2,0,28,1221,3,53.49773440770,28.51060487420
7,275,235,4,1535,156,12,5,0,0,5,1342,3,53.51197939100,28.30796129250
7,328,1894,3,618,32,12,5,0,0,18,2541,5,52.76491142890,28.74857056780
7,328,1765,3,192,37,15,4,-1,0,27,1753,3,53.19667039280,28.76092881270
9,306,336,5,276,161,9,5,0,0,3,1208,9,53.49724102580,28.75185413220
9,292,752,5,1129,204,10,5,0,0,2,1154,1,53.41246855590,28.49870712430
7,275,1999,2,657,329,20,4,0,-1,41,1639,3,53.67984503770,28.47193615630
7,308,269,3,1968,28,11,4,0,0,7,1883,3,53.40803056810,28.69459939960
7,301,5672,4,1517,336,15,4,0,0,13,1718,3,53.31283405240,28.56774210000
7,310,94,6,371,225,12,5,0,0,0,1330,3,53.49878899500,28.81177102920
7,283,80,5,1082,45,10,5,0,0,0,1045,1,53.57378916870,28.50135930750
7,312,23,6,241,261,8,5,0,0,1,1213,1,53.42600174690,28.75554592880
7,332,1363,3,108,65,12,5,0,0,15,1419,2,52.83731565970,28.78112675450
7,329,2820,4,456,96,12,5,0,0,10,1059,1,53.14705626270,28.76006101270
7,272,3196,3,212,359,12,5,0,0,19,1034,9,53.61207186190,28.32600763370
7,316,117,4,30,248,14,3,0,0,5,865,1,53.16312492570,28.64962804040
7,305,1542,3,684,8,15,3,0,0,8,874,10,53.14449001400,28.52616121200
7,313,4781,2,67,334,18,4,0,0,43,1611,3,53.37138782440,28.72747466980
7,277,129,5,2257,209,9,5,0,0,2,1217,9,53.68966099290,28.53645872330
7,271,2525,2,724,192,11,5,0,0,33,1842,4,53.72130118170,28.42595845790
9,328,1470,3,1120,146,10,5,0,0,23,1590,8,53.01317619320,28.73354498440
9,301,33,6,301,68,10,5,0,0,3,1175,9,53.53669267760,28.73372544430
9,327,18822,5,276,167,11,5,-1,-1,10,1344,8,53.00820105770,28.72535231620
7,312,1974,3,1621,211,8,5,0,0,23,1918,5,53.52800926620,28.87218426180
7,314,88,5,90,155,9,5,0,0,2,1229,1,53.43396491090,28.78793256970
9,274,960,3,1090,311,11,5,0,0,12,1034,9,53.56218721360,28.33450390190
7,321,10193,4,421,306,16,4,1,-1,24,1797,3,53.19557330520,28.71163603000
7,272,31859,4,865,14,14,5,0,0,19,1121,9,53.59294518010,28.30619162210
7,323,4218,3,1518,82,15,4,-2,2,38,1480,2,52.93157163470,28.67798712260
7,309,22822,3,2991,213,20,4,-1,-2,44,1962,3,53.35653911770,28.67031735380
7,307,140,5,42,186,11,5,0,0,2,1374,1,53.54286089470,28.81747161360
9,276,428,4,474,21,7,2,0,0,13,1157,9,53.75658567570,28.59850162350
4,331,80,4,1415,101,15,4,0,0,8,1708,2,52.87138005510,28.75446967700
7,298,2335,4,666,63,14,5,0,-1,1,1465,3,53.39400025620,28.56189755500
7,330,9011,4,1135,105,12,5,0,0,10,1474,2,53.04507726330,28.75414117290
4,273,8155,5,1309,15,13,4,0,0,10,2261,5,53.67734551020,28.42053184970
7,273,1944,3,1135,25,11,5,0,0,8,1689,4,53.65165086970,28.39246416480
9,275,620,3,3677,288,10,5,0,0,11,1363,2,53.78324824160,28.62651212900
7,290,885,3,1320,201,10,2,0,0,11,1105,10,53.50776787540,28.55439398550
7,284,159,4,1532,214,10,5,0,0,5,1046,1,53.63362059260,28.58600959420
7,316,75,5,1008,18,9,5,0,0,0,1223,1,53.39010539800,28.76743777470
7,331,2322,3,816,4,16,4,0,0,29,1563,2,52.88199845690,28.75469091800
9,285,1232,4,361,232,10,5,0,0,9,1179,1,53.68518004420,28.67393769860
7,323,42847,4,1092,48,16,4,0,0,17,1372,2,52.93663266160,28.67683147250
7,266,6981,2,1224,83,12,5,0,1,39,2056,3,53.79074462480,28.40621150110
7,314,200,4,1025,63,13,4,0,0,4,1346,1,53.38350695400,28.74175140800
